acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,target
-111,-22,4155,-88,-49,-36,0
-83,124,4187,-91,-44,7,0
-37,340,4232,-80,-36,25,0
-15,386,4175,-68,-20,7,0
352,-797,4138,357,-253,201,0
402,-894,4216,379,-254,255,0
435,-1034,4326,391,-242,317,0
427,-1194,4333,399,-218,395,0
430,-1262,4262,348,-189,509,0
449,-1224,4067,366,-178,610,0
457,-1365,3962,462,-218,672,0
570,-1435,4247,518,-287,774,0
750,-1348,4655,582,-310,893,0
811,-1187,4997,610,-276,1021,0
929,-709,5355,626,-208,1155,0
1030,-218,5696,650,-82,1220,0
971,-110,5647,669,102,1213,0
889,-154,5282,601,278,1234,0
859,-314,4998,500,383,1284,0
791,-642,4911,425,422,1361,0
793,-384,4844,262,445,1560,0
972,524,4845,123,446,1736,0
1102,1043,5020,156,426,1694,0
1080,1077,5277,235,413,1578,0
1232,1095,5727,236,438,1520,0
1209,1015,5950,228,545,1486,0
1093,1397,5765,151,679,1532,0
1016,2201,5526,33,784,1559,0
882,2665,5289,30,846,1435,0
802,2624,5290,64,864,1241,0
817,2309,5570,14,894,1094,0
780,2083,5672,-63,989,1021,0
746,2065,5310,-203,1121,1001,0
685,2097,4874,-394,1208,988,0
678,2112,4591,-480,1227,928,0
601,1891,4502,-489,1197,819,0
570,1664,4755,-549,1158,758,0
612,1645,5184,-571,1177,721,0
586,1741,5386,-513,1280,658,0
522,1953,5254,-405,1432,572,0
407,2114,4925,-266,1558,438,0
331,1996,4635,-187,1633,283,0
248,1727,4483,-173,1669,161,0
141,1629,4096,-144,1691,92,0
-113,1655,3463,-95,1668,30,0
-207,1676,3293,-41,1535,-43,0
-226,1523,3683,-37,1393,-123,0
-244,1364,4045,-27,1342,-173,0
-298,1394,4033,1,1371,-198,0
-371,1599,3861,39,1408,-238,0
-426,1763,3708,78,1425,-323,0
-460,1609,3555,75,1433,-432,0
-554,1378,3268,41,1439,-502,0
-697,1220,2922,33,1404,-544,0
-785,1119,2798,4,1308,-561,0
-855,1085,2822,-72,1214,-561,0
-933,1102,2716,-112,1143,-568,0
-1000,1132,2696,-111,1064,-595,0
-1009,1164,2733,-77,990,-633,0
-1012,1139,2790,-45,930,-684,0
-1009,1076,2853,-39,889,-733,0
-1033,868,2817,-41,869,-782,0
-1125,602,2678,-47,852,-800,0
-1223,664,2481,-31,817,-777,0
-1329,848,2272,3,763,-781,0
-1426,981,2101,39,688,-821,0
-1466,967,2072,74,588,-880,0
-1470,806,2173,82,482,-937,0
-1533,726,2159,85,401,-964,0
-1553,689,2271,98,301,-994,0
-1458,647,2839,94,215,-1018,0
-1452,642,2888,110,222,-1041,0
-1472,659,2736,121,226,-1073,0
-1544,691,2494,142,200,-1115,0
-1607,594,2366,152,125,-1172,0
-1625,418,2524,155,28,-1216,0
-1587,237,2787,172,-47,-1242,0
-1577,147,2886,179,-76,-1247,0
-1558,141,2874,177,-94,-1246,0
-1549,70,2694,178,-110,-1258,0
-1543,21,2435,174,-146,-1261,0
-1486,-48,2389,162,-228,-1260,0
-1400,-254,2573,174,-315,-1268,0
-1366,-416,2656,218,-373,-1258,0
-1347,-403,2644,218,-412,-1221,0
-1401,-447,2462,243,-452,-1213,0
-1407,-605,2451,262,-540,-1203,0
-1320,-750,2776,266,-637,-1171,0
-1258,-816,2901,274,-674,-1120,0
-1272,-699,2797,276,-695,-1059,0
-1248,-610,2756,285,-740,-1027,0
-1235,-542,2795,326,-792,-1008,0
-1130,-497,2951,324,-843,-1004,0
-1116,-749,3048,292,-863,-1015,0
-1189,-1065,3056,274,-874,-985,0
-1165,-1182,3150,286,-906,-903,0
-1076,-1049,3361,285,-936,-808,0
-1031,-975,3471,257,-935,-741,0
-1007,-877,3343,225,-913,-683,0
-1083,-787,2913,248,-915,-659,0
-1120,-887,2745,290,-1006,-648,0
-997,-974,3133,284,-1126,-608,0
-905,-1011,3505,287,-1200,-559,0
-830,-954,3802,267,-1232,-496,0
-757,-850,3923,258,-1230,-445,0
-679,-814,4022,282,-1233,-426,0
-544,-934,4413,247,-1234,-405,0
-382,-1149,4546,210,-1081,-317,0
-398,-1163,4169,243,-1012,-281,0
-422,-1264,3893,316,-1022,-264,0
-390,-1498,4186,306,-1071,-207,0
-378,-1534,4370,322,-1059,-109,0
-438,-1355,4098,367,-1022,-17,0
-491,-1193,3768,356,-1028,59,0
-531,-1163,3542,359,-1086,120,0
-409,-1086,3781,362,-1187,194,0
-164,-1144,4433,360,-1260,267,0
-15,-876,4828,361,-1236,366,0
141,-539,4987,352,-1168,417,0
248,-716,5216,369,-1102,409,0
312,-834,5378,400,-1015,441,0
460,-666,5199,363,-891,513,0
455,-767,4983,325,-820,530,0
410,-1014,5041,352,-794,576,0
519,-473,5129,399,-759,674,0
566,-285,5092,380,-694,683,0
570,-680,4951,369,-631,674,0
551,-812,4853,424,-597,743,0
594,-282,4873,463,-582,859,0
654,277,4861,461,-554,895,0
588,268,4800,478,-519,848,0
615,218,4858,494,-488,832,0
632,117,4861,519,-437,826,0
597,-75,4747,546,-383,838,0
543,97,4403,561,-337,908,0
506,505,4174,560,-351,966,0
563,736,4396,515,-404,987,0
649,829,4757,468,-410,986,0
684,990,4890,429,-350,986,0
711,1191,4737,393,-268,967,0
716,1141,4739,350,-218,917,0
760,1098,4933,307,-167,885,0
796,1244,4791,290,-66,857,0
767,1235,4403,326,10,785,0
752,1175,4310,351,17,728,0
762,1254,4210,363,18,692,0
748,1116,4121,357,4,652,0
755,1140,4297,326,-30,658,0
812,1268,4503,243,-18,675,0
756,1363,4489,190,24,674,0
760,1709,4538,153,63,662,0
767,1819,4580,142,109,579,0
731,1450,4691,104,171,485,0
662,1334,4463,65,249,466,0
586,1361,4036,17,284,453,0
515,1396,3738,-12,262,430,0
475,1439,3545,-15,204,395,0
489,1239,3733,-20,117,346,0
562,955,4188,-35,96,342,0
571,940,4148,-54,120,353,0
557,883,4219,-68,137,356,0
518,947,4227,-73,173,365,0
498,1351,4051,-63,221,363,0
473,1469,3799,-27,239,285,0
483,1252,3832,4,211,193,0
476,1060,3793,36,193,143,0
433,1001,3648,51,168,133,0
422,1043,3646,45,120,128,0
434,1011,3813,28,73,109,0
456,957,4078,-4,59,102,0
455,1052,4032,-24,90,100,0
379,1008,3724,-18,114,67,0
359,833,3683,-19,79,45,0
419,836,3908,-28,34,52,0
467,838,4092,-22,32,46,0
477,779,4111,-33,56,41,0
487,753,4072,-60,77,44,0
493,772,4036,-64,91,43,0
458,741,3939,-45,104,29,0
406,816,3740,-16,96,19,0
378,877,3711,0,59,-4,0
334,724,3785,2,24,-34,0
318,592,3850,-9,5,-38,0
315,559,3916,-22,-7,-22,0
329,560,3969,-42,-8,-5,0
359,562,3976,-47,-6,3,0
397,524,4013,-50,-8,9,0
415,532,4085,-50,-9,23,0
446,597,4134,-42,-1,33,0
446,643,4162,-50,8,31,0
438,641,4147,-46,26,21,0
379,645,3923,-9,33,9,0
364,642,3919,0,3,-2,0
376,591,4061,-1,-19,-9,0
363,525,4110,5,-18,-6,0
360,594,4081,5,-12,9,0
376,684,4063,1,-12,12,0
376,618,4025,-4,-7,-3,0
383,540,4061,6,-12,-7,0
422,582,4182,11,-12,2,0
427,648,4145,9,12,3,0
398,638,4023,9,26,-3,0
401,674,4040,4,20,-3,0
402,694,3996,12,24,-13,0
382,-289,4199,306,-168,335,0
491,-498,4440,402,-207,338,0
605,-824,4830,461,-208,387,0
726,-893,5074,519,-164,491,0
817,-722,5257,575,-120,606,0
892,-411,5554,596,-64,704,0
950,-39,5813,545,40,785,0
937,115,5715,538,185,809,0
900,1,5594,499,293,830,0
936,34,5744,359,385,925,0
975,456,5539,260,502,1021,0
984,715,5409,218,571,1037,0
991,920,5416,329,601,1000,0
1044,1085,5567,443,629,943,0
1094,1065,5727,490,688,881,0
1084,939,5739,472,781,858,0
1040,1092,5501,445,886,875,0
1011,1312,5243,364,961,886,0
994,1339,5084,305,1012,866,0
934,1344,4790,306,1045,844,0
950,1330,4763,253,1037,842,0
1007,1244,4878,131,1053,860,0
899,1142,4495,25,1100,890,0
763,1252,4333,-101,1091,958,0
714,1772,4476,-111,1062,998,0
760,2512,4745,-31,1081,939,0
752,2739,4792,120,1174,738,0
597,1927,4589,296,1318,378,0
537,1606,4446,310,1369,346,0
455,1784,4179,316,1392,374,0
474,2252,3985,307,1375,370,0
384,2387,3740,310,1346,278,0
269,2171,3666,273,1289,180,0
225,1872,3735,183,1234,143,0
138,1856,3888,87,1204,161,0
96,2224,4029,25,1207,176,0
96,2224,4029,25,1207,176,0
74,2652,4085,32,1240,114,0
50,2697,4026,54,1292,-27,0
-38,2409,3907,44,1337,-166,0
-103,2107,3837,-12,1388,-238,0
-204,1927,3382,-45,1438,-269,0
-320,1811,3021,-84,1410,-280,0
-463,1917,2807,-90,1261,-296,0
-554,2003,2748,-100,1171,-319,0
-612,2021,2894,-117,1078,-355,0
-664,2086,3024,-124,1026,-388,0
-713,2233,3032,-107,1000,-438,0
-724,1996,3194,-136,956,-601,0
-793,1681,3109,-148,970,-651,0
-888,1663,2806,-144,974,-654,0
-963,1809,2540,-137,933,-668,0
-1026,1760,2505,-161,856,-714,0
-1037,1570,2627,-189,785,-756,0
-1070,1402,2655,-195,747,-778,0
-1175,1316,2473,-166,729,-786,0
-1254,1485,2277,-134,684,-780,0
-1293,1648,2189,-119,610,-813,0
-1380,1490,2144,-133,530,-867,0
-1417,1357,2173,-154,450,-886,0
-1414,1389,2196,-151,382,-897,0
-1430,1423,2156,-123,320,-929,0
-1440,1337,2162,-82,250,-976,0
-1428,1195,2262,-43,177,-1018,0
-1409,956,2471,-41,112,-1043,0
-1405,793,2663,-44,71,-1039,0
-1390,744,2788,-36,54,-1019,0
-1416,844,2699,-1,49,-1006,0
-1472,859,2401,58,7,-1027,0
-1511,759,2593,27,-80,-1032,0
-1472,814,2851,-17,-111,-1014,0
-1517,788,2538,-15,-101,-1030,0
-1566,606,2442,-10,-167,-1054,0
-1484,476,2694,-8,-245,-1058,0
-1448,377,2765,11,-267,-1056,0
-1419,274,2660,33,-286,-1049,0
-1356,128,2808,47,-340,-1036,0
-1310,148,2987,49,-370,-1004,0
-1453,84,2501,53,-410,-998,0
-1479,-12,2666,69,-505,-979,0
-1424,-30,2930,107,-577,-958,0
-1419,-138,3110,120,-606,-944,0
-1450,-171,3091,119,-612,-907,0
-1474,-159,2927,124,-628,-869,0
-1493,-188,2871,123,-678,-836,0
-1456,-297,3004,129,-746,-806,0
-1412,-314,3247,112,-804,-750,0
-1339,34,3326,82,-823,-680,0
-1300,174,3197,71,-833,-688,0
-1334,-151,3227,83,-880,-727,0
-1241,-322,3573,60,-928,-694,0
-1154,-367,3731,56,-920,-656,0
-1168,-368,3652,53,-891,-622,0
-1110,-241,3618,-2,-875,-577,0
-1065,-347,3506,-2,-869,-581,0
-1053,-649,3395,30,-883,-580,0
-995,-861,3400,40,-913,-531,0
-973,-966,3400,57,-948,-459,0
-964,-905,3494,60,-985,-374,0
-919,-776,3630,60,-1019,-293,0
-909,-667,3732,65,-1039,-228,0
-897,-456,3797,74,-1061,-172,0
-871,-221,3962,70,-1088,-136,0
-835,-151,4141,54,-1096,-124,0
-768,-104,4266,53,-1093,-114,0
-660,-112,4427,44,-1079,-110,0
-581,-194,4523,12,-1041,-100,0
-553,-270,4328,31,-987,-95,0
-503,-500,4309,53,-974,-91,0
-404,-631,4385,76,-970,-58,0
-362,-700,4318,112,-953,-15,0
-338,-809,4323,128,-960,42,0
-273,-664,4481,115,-973,130,0
-169,-498,4694,85,-965,197,0
-136,-455,4896,82,-931,239,0
-49,-207,5042,89,-867,278,0
-24,-189,4866,110,-776,262,0
-69,-571,4667,133,-720,240,0
-74,-777,4594,155,-696,292,0
-75,-642,4500,179,-683,375,0
-71,-396,4455,179,-692,448,0
-37,-255,4620,157,-708,487,0
62,-198,4678,151,-680,521,0
102,-155,4839,148,-660,545,0
148,-103,4822,198,-619,563,0
248,-90,4993,230,-595,582,0
343,-187,5233,236,-548,604,0
352,-150,5158,255,-466,648,0
376,98,5038,256,-402,692,0
401,216,5064,256,-352,692,0
370,106,5030,256,-291,684,0
311,24,4851,234,-231,712,0
239,84,4627,216,-194,761,0
209,243,4531,202,-195,807,0
256,440,4663,190,-209,837,0
323,558,4821,189,-190,835,0
371,539,4751,203,-142,806,0
406,326,4622,227,-103,774,0
408,41,4443,302,-75,820,0
422,172,4557,316,-83,878,0
447,404,4863,293,-69,936,0
461,738,5054,260,-4,982,0
450,1116,4977,229,86,990,0
387,1271,4653,200,167,952,0
316,1277,4295,174,196,904,0
316,1175,4329,152,155,864,0
400,1139,4617,141,129,852,0
457,1391,4696,152,152,851,0
517,1613,4873,140,173,819,0
586,1615,5203,106,217,764,0
612,1637,5207,64,319,719,0
540,1674,4913,41,421,669,0
526,1543,4838,6,473,607,0
508,1241,4910,-43,530,569,0
421,1097,4731,-98,616,580,0
400,1250,4371,-141,683,607,0
264,1442,3653,-112,701,583,0
185,1325,3429,-71,597,514,0
181,1072,3657,-39,477,475,0
181,1014,3861,-26,416,485,0
160,1131,3928,-19,393,503,0
175,1348,4050,-16,380,502,0
194,1545,4114,-12,389,468,0
163,1565,3998,-13,414,406,0
86,1448,3795,11,432,337,0
33,1416,3601,49,419,287,0
0,1379,3480,72,385,239,0
-53,1208,3398,59,341,202,0
-84,1110,3319,44,294,197,0
-107,1165,3282,37,239,202,0
-65,1197,3425,-4,184,200,0
-52,1162,3507,-32,152,183,0
-35,1171,3552,-32,130,165,0
-18,1184,3568,-22,111,138,0
-40,1062,3647,-33,90,109,0
-26,1077,3752,-51,81,104,0
-35,1100,3752,-34,87,83,0
-56,1106,3704,-8,87,53,0
-29,1014,3783,-5,76,18,0
-27,771,3870,-1,79,-4,0
-99,878,3592,12,88,19,0
-125,841,3532,19,48,1,0
-169,711,3619,31,4,-11,0
-184,710,3751,37,-25,4,0
-151,850,3907,38,-39,15,0
-142,875,3985,33,-34,2,0
-140,889,4013,16,-25,-7,0
-115,878,4043,-2,-16,-19,0
-105,860,4006,-12,-7,-27,0
-117,849,3926,-18,-4,-37,0
-137,768,3934,-29,-14,-51,0
-127,669,4006,-35,-24,-54,0
-112,623,4017,-44,-19,-46,0
-137,600,3999,-65,-16,-31,0
-180,652,3980,-84,-13,-14,0
-166,818,3864,-39,-17,-21,0
-183,662,3901,-56,-43,-46,0
-183,662,3901,-56,-43,-46,0
-184,535,4045,-61,-62,-37,0
-158,669,4105,-48,-56,-13,0
101,-735,4378,257,-303,372,0
230,-740,4796,329,-295,432,0
371,-720,5140,372,-240,499,0
471,-750,5326,401,-154,571,0
540,-628,5377,427,-62,664,0
568,-274,5265,453,26,753,0
549,-6,5181,462,87,805,0
539,194,5175,474,133,833,0
550,368,5144,483,185,852,0
557,544,4981,469,235,871,0
583,609,4891,446,248,879,0
621,413,5184,439,242,890,0
807,500,5465,471,292,959,0
831,938,5494,463,384,1007,0
843,967,5628,414,470,996,0
770,890,5578,379,584,1006,0
671,1235,5234,359,694,1056,0
596,1788,5030,332,754,1066,0
554,2230,5009,314,800,1004,0
492,2278,4921,336,857,883,0
438,2059,4834,358,902,781,0
481,1884,5168,294,947,743,0
426,2028,4917,279,1056,734,0
372,2180,4558,237,1120,708,0
342,2057,4384,221,1126,649,0
289,1776,4478,204,1118,611,0
292,1546,4718,182,1143,631,0
304,1865,4544,118,1221,700,0
218,2438,4055,-18,1271,719,0
109,2638,3599,-112,1241,630,0
-19,2354,3309,-128,1164,497,0
-135,2053,3499,-132,1042,417,0
-121,2746,4483,-28,1007,331,0
-193,2980,4472,58,1103,179,0
-266,2911,4444,132,1190,-1,0
-278,2626,4326,207,1274,-168,0
-365,2203,4057,208,1336,-273,0
-430,1897,3869,124,1358,-293,0
-448,1849,3750,7,1361,-263,0
-483,1949,3578,-103,1355,-234,0
-475,2215,3291,-163,1333,-232,0
-590,2322,2855,-144,1274,-313,0
-723,2050,2709,-91,1147,-426,0
-769,1850,3024,-29,1005,-489,0
-754,1840,3446,8,933,-516,0
-754,1840,3446,8,933,-516,0
-784,1856,3601,15,941,-547,0
-842,1914,3520,-20,967,-571,0
-899,1891,3532,-91,991,-596,0
-978,1906,3212,-39,997,-658,0
-1043,1877,3147,-63,965,-708,0
-1056,1760,3185,-99,947,-755,0
-1121,1573,3077,-109,949,-797,0
-1347,1637,2377,-35,892,-860,0
-1416,1445,2283,-22,790,-920,0
-1456,1185,2369,-31,689,-946,0
-1481,1094,2402,-62,615,-931,0
-1526,1046,2378,-87,552,-920,0
-1558,1037,2357,-105,493,-912,0
-1579,1025,2295,-89,441,-919,0
-1600,1001,2226,-66,383,-932,0
-1616,1005,2093,-40,317,-949,0
-1641,825,2098,-36,222,-969,0
-1654,732,2244,-28,123,-960,0
-1602,889,2458,-15,37,-940,0
-1552,944,2713,-20,-17,-955,0
-1545,833,2817,-17,-37,-987,0
-1601,708,2691,-1,-49,-1007,0
-1638,626,2603,6,-87,-1010,0
-1629,585,2698,12,-141,-1011,0
-1601,417,2932,21,-184,-1020,0
-1586,222,3105,11,-185,-1004,0
-1630,214,2975,6,-159,-964,0
-1675,343,2729,-7,-160,-925,0
-1703,431,2511,3,-205,-921,0
-1690,276,2528,14,-291,-938,0
-1636,133,2779,-4,-368,-914,0
-1600,232,2788,-14,-391,-869,0
-1619,375,2621,-5,-421,-854,0
-1589,333,2731,13,-495,-873,0
-1549,174,3001,40,-547,-891,0
-1542,42,3099,75,-549,-891,0
-1516,-6,3065,97,-545,-878,0
-1527,20,2869,115,-552,-863,0
-1546,-63,2746,123,-599,-862,0
-1509,-154,2811,137,-670,-847,0
-1504,-115,2964,140,-734,-815,0
-1416,-196,3186,101,-769,-796,0
-1446,-488,3175,78,-769,-779,0
-1470,-631,3081,65,-787,-717,0
-1433,-535,3108,49,-824,-635,0
-1392,-381,3160,41,-853,-574,0
-1379,-339,3148,35,-881,-536,0
-1353,-235,3179,26,-922,-494,0
-1279,-75,3344,3,-965,-465,0
-1219,-170,3488,-11,-983,-473,0
-1180,-365,3659,4,-990,-475,0
-1124,-498,3935,18,-979,-453,0
-1106,-623,3988,28,-931,-423,0
-1100,-759,3964,-2,-882,-374,0
-1084,-775,3756,18,-844,-320,0
-1068,-911,3384,81,-915,-228,0
-1000,-828,3559,77,-997,-152,0
-896,-866,3992,61,-1052,-90,0
-801,-814,4397,40,-1051,-8,0
-743,-595,4419,12,-990,68,0
-786,-540,4121,10,-939,102,0
-771,-498,4095,22,-957,134,0
-695,-419,4408,47,-982,163,0
-630,-491,4672,90,-959,178,0
-563,-519,4727,117,-910,218,0
-461,-271,4766,102,-851,268,0
-419,-312,4674,92,-789,268,0
-415,-501,4504,78,-746,285,0
-358,-438,4365,85,-727,327,0
-422,-561,4218,117,-721,350,0
-433,-573,4185,137,-744,410,0
-393,-321,4322,161,-770,477,0
-407,-101,4376,180,-776,516,0
-349,58,4574,156,-776,545,0
-295,249,4674,123,-746,567,0
-299,388,4495,105,-699,565,0
-247,374,4457,114,-693,536,0
-93,229,4685,127,-686,508,0
-85,-70,4800,138,-633,508,0
47,-115,4714,145,-571,553,0
33,79,4787,151,-526,605,0
3,492,4577,156,-470,643,0
-8,681,4423,115,-449,634,0
-32,561,4488,94,-453,605,0
10,557,4577,104,-439,603,0
65,857,4580,113,-395,597,0
105,872,4512,122,-374,552,0
134,665,4515,105,-365,519,0
187,648,4708,83,-358,529,0
279,684,4804,64,-318,530,0
262,538,4695,32,-254,517,0
221,414,4537,14,-207,523,0
199,380,4470,20,-182,539,0
179,460,4379,49,-161,552,0
190,503,4256,78,-155,552,0
172,497,4203,104,-170,548,0
192,534,4272,131,-196,547,0
257,558,4449,162,-208,538,0
325,525,4606,181,-190,531,0
359,525,4667,183,-150,539,0
394,610,4682,169,-106,563,0
435,794,4634,162,-62,578,0
423,925,4544,138,-19,566,0
403,1003,4398,118,16,542,0
364,866,4193,132,26,497,0
309,679,4161,142,6,484,0
314,764,4274,126,-12,512,0
340,871,4447,94,-15,518,0
339,851,4513,64,14,505,0
304,865,4360,49,58,505,0
310,951,4263,35,69,502,0
312,978,4360,-11,71,492,0
336,960,4328,-44,94,480,0
301,955,4234,-86,109,473,0
295,926,4299,-116,112,458,0
270,887,4297,-101,128,434,0
240,841,4287,-90,146,415,0
185,847,4125,-86,174,402,0
117,817,3850,-74,179,383,0
99,728,3832,-47,136,372,0
143,828,4005,-43,91,379,0
185,861,4024,-74,84,380,0
185,781,3967,-76,76,370,0
277,865,4226,-92,50,377,0
358,964,4490,-96,63,365,0
368,849,4589,-103,117,339,0
327,875,4460,-92,181,332,0
246,1109,4217,-62,219,316,0
204,1081,4047,-47,222,272,0
140,925,3928,-42,203,237,0
158,833,4144,-82,167,241,0
146,895,4186,-73,166,241,0
133,887,4130,-92,181,232,0
104,968,3997,-112,194,232,0
103,1044,3947,-119,185,213,0
106,887,3932,-101,168,176,0
133,820,4035,-95,144,174,0
170,931,4250,-118,138,181,0
181,965,4334,-142,166,169,0
185,956,4281,-156,202,147,0
152,930,4176,-190,232,123,0
104,801,4006,-224,249,103,0
72,652,3835,-238,240,95,0
36,655,3837,-243,235,127,0
-13,652,3632,-203,198,109,0
-4,515,3774,-196,137,104,0
16,533,3950,-191,102,126,0
89,746,4195,-242,96,154,0
59,796,4126,-227,136,129,0
-6,677,3874,-176,142,86,0
0,652,3955,-140,114,66,0
-13,640,4003,-106,111,45,0
-50,590,3918,-82,115,24,0
-70,485,3872,-55,103,9,0
-80,-107,4289,564,-398,-75,1
-20,-27,4256,599,-414,-113,1
-188,59,4148,543,-441,-155,1
-221,191,4098,593,-545,-235,1
-164,191,3935,610,-666,-320,1
-348,-251,4195,639,-853,-359,1
508,435,6431,775,-1050,-352,1
466,-625,8327,297,-683,-287,1
580,-837,8513,-271,28,39,1
449,608,7177,-261,672,213,1
169,1378,5870,-409,1015,123,1
-55,1417,4966,-560,1065,-114,1
-225,829,4639,-616,937,-357,1
-237,112,4895,-527,735,-506,1
-141,-408,5521,-423,607,-534,1
-91,-640,5919,-357,632,-475,1
-109,-739,5941,-361,741,-368,1
-122,-978,6002,-310,848,-255,1
-72,-947,5873,-213,984,-107,1
-136,-771,5527,-117,1111,26,1
-192,-550,5077,7,1177,114,1
-182,-267,4769,123,1184,159,1
-256,-95,4465,200,1173,145,1
-284,-138,4248,182,1150,119,1
-308,-191,4001,174,1121,101,1
-401,-459,3694,202,990,72,1
-404,-590,3739,258,923,93,1
-388,-574,3812,305,877,143,1
-343,-417,3859,341,867,199,1
-300,-319,3848,377,887,220,1
-297,-314,3866,397,900,216,1
-301,-272,3798,433,933,218,1
-327,-138,3482,487,981,227,1
-401,116,3027,550,990,217,1
-499,222,2613,602,934,156,1
-603,101,2388,628,822,88,1
-661,12,2405,624,696,60,1
-690,40,2370,599,601,71,1
-750,200,2215,569,518,98,1
-813,392,2129,552,412,109,1
-782,353,2481,573,270,76,1
-668,361,3427,526,163,73,1
-522,693,3950,433,241,119,1
-522,693,3950,433,241,119,1
-727,1481,2491,339,476,45,1
-813,1367,2170,337,363,-75,1
-779,1190,2387,333,185,-163,1
-673,1065,2806,293,53,-204,1
-603,1127,3096,244,0,-204,1
-546,1398,3187,233,-20,-211,1
-479,1611,3317,225,-47,-258,1
-437,1735,3549,197,-60,-328,1
-427,1792,3698,178,-44,-418,1
-466,1850,3679,146,-6,-503,1
-555,1939,3478,90,28,-573,1
-635,2030,3215,47,28,-642,1
-735,2121,3020,47,-19,-719,1
-760,2133,3106,48,-111,-801,1
-739,2107,3314,25,-184,-874,1
-740,2079,3529,-14,-221,-944,1
-701,2087,3744,-54,-232,-1012,1
-687,2082,3748,-44,-211,-1103,1
-711,1915,3746,-27,-198,-1216,1
-678,1333,3789,-12,-170,-1388,1
-720,1097,3655,8,-152,-1431,1
-722,864,3611,35,-166,-1463,1
-725,695,3632,51,-183,-1475,1
-743,604,3570,76,-190,-1484,1
-754,581,3397,122,-209,-1500,1
-778,488,3336,146,-260,-1532,1
-771,210,3514,124,-327,-1560,1
-743,-151,3879,103,-371,-1558,1
-713,-469,4132,105,-364,-1527,1
-718,-737,4266,99,-321,-1474,1
-764,-966,4239,70,-257,-1398,1
-816,-1112,4036,53,-200,-1308,1
-810,-1146,3909,64,-192,-1218,1
-816,-1131,3905,89,-209,-1149,1
-823,-1181,3877,100,-223,-1095,1
-850,-1192,3835,118,-238,-1038,1
-858,-1283,3825,126,-264,-984,1
-872,-1388,3837,110,-277,-917,1
-908,-1508,3663,90,-273,-840,1
-905,-1637,3448,76,-290,-753,1
-951,-1614,3208,73,-325,-648,1
-918,-1583,3170,75,-390,-558,1
-841,-1592,3343,75,-445,-480,1
-790,-1561,3273,59,-450,-385,1
-764,-1404,2958,62,-451,-285,1
-753,-1235,2637,72,-502,-206,1
-715,-1039,2532,95,-595,-138,1
-639,-735,2589,128,-691,-80,1
-580,-480,2732,150,-771,-57,1
-552,-339,2832,140,-817,-48,1
-542,-164,2731,103,-834,-31,1
-601,4,2433,61,-864,-24,1
-623,151,2146,30,-952,-21,1
-600,386,2007,13,-1083,-17,1
-483,551,2159,3,-1243,-37,1
-299,481,2716,-30,-1396,-80,1
-114,346,3434,-102,-1477,-94,1
27,483,3807,-178,-1452,-68,1
85,800,3718,-235,-1385,-71,1
110,810,3526,-270,-1362,-152,1
162,513,3632,-275,-1386,-256,1
189,343,3099,-243,-1500,-345,1
532,-217,4720,-162,-1702,-397,1
598,-413,5403,-122,-1538,-320,1
596,-192,4914,-133,-1303,-242,1
528,-303,4531,-136,-1217,-232,1
546,-317,4324,-114,-1264,-226,1
702,-430,4839,-73,-1360,-240,1
810,-761,5524,-38,-1330,-230,1
842,-879,5544,-15,-1214,-162,1
795,-686,5450,1,-1130,-83,1
837,-370,5379,12,-1075,-46,1
799,-329,5480,15,-1015,-59,1
785,-418,5385,44,-938,-59,1
776,-403,5355,66,-884,-26,1
865,-364,5520,76,-824,14,1
924,-353,5591,89,-721,41,1
994,-408,5660,93,-629,50,1
1070,-469,5946,98,-548,59,1
1129,-343,6060,119,-413,80,1
1121,-245,5935,115,-240,64,1
1043,-585,5527,105,-88,-1,1
959,-1240,5180,120,4,-45,1
898,-1860,4990,161,60,-15,1
873,-2368,4717,225,121,60,1
837,-2982,4454,282,168,169,1
789,-3648,4254,358,177,356,1
895,-3268,4332,560,89,1041,1
1042,-2293,4610,597,81,1339,1
1098,-1418,4616,587,134,1491,1
1118,-862,4538,569,209,1523,1
1020,-643,4287,563,294,1502,1
973,-584,3993,574,335,1476,1
957,-577,3921,603,329,1466,1
964,-481,3991,623,318,1504,1
971,-50,3957,610,319,1577,1
1015,624,3907,545,313,1608,1
986,1104,3853,460,308,1545,1
866,1224,3704,389,297,1444,1
869,1316,3807,329,263,1361,1
907,1301,3904,305,248,1268,1
890,1151,3901,301,256,1194,1
881,1113,3886,306,279,1165,1
849,1135,3754,311,285,1162,1
888,1261,3921,302,245,1189,1
1004,1814,4297,251,233,1214,1
1052,2459,4246,201,290,1148,1
1010,2799,3890,193,345,944,1
824,2459,3501,169,330,689,1
760,1855,3577,136,251,523,1
764,1375,3799,121,198,444,1
740,1122,3785,102,198,422,1
697,992,3573,75,195,423,1
722,1042,3464,36,156,435,1
741,1141,3420,-3,111,422,1
756,990,3328,-57,65,384,1
853,1036,3450,-125,0,356,1
941,1058,3777,-195,-38,302,1
840,199,3698,-111,-53,21,1
840,199,3698,-111,-53,21,1
883,-309,4133,87,-141,95,1
980,41,4523,251,-147,259,1
1016,714,4632,260,-68,361,1
1019,1305,4523,164,27,341,1
945,1438,4400,34,102,223,1
747,1260,4336,-46,90,42,1
777,1193,4380,55,90,-62,1
616,675,4093,67,124,-148,1
